지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2017-03-05,6.4,0,1.3
765,복내,2017-03-06,3.3,0,4.5
765,복내,2017-03-07,-1,0,3.2
765,복내,2017-03-08,2.1,0,2.9
765,복내,2017-03-09,5.6,0,2.6
765,복내,2017-03-10,5.2,0,1.9
765,복내,2017-03-11,4.8,0,1.1
765,복내,2017-03-12,7.9,0,1.3
765,복내,2017-03-13,9.1,0,2.4
765,복내,2017-03-14,5.2,0,2.7
765,복내,2017-03-15,3.6,0,1.3
765,복내,2017-03-16,3.9,0,1.5
765,복내,2017-03-17,4.5,0,1.2
765,복내,2017-03-18,6.1,0,1
765,복내,2017-03-19,7.4,0,1.2
765,복내,2017-03-20,6,9,1.1
765,복내,2017-03-21,6.5,.5,3
765,복내,2017-03-22,5.9,0,1
765,복내,2017-03-23,7.9,0,1.6
765,복내,2017-03-24,6.7,0,1.2
765,복내,2017-03-25,5.9,11,.8
765,복내,2017-03-26,6.1,0,1.7
765,복내,2017-03-27,5.9,1,2
765,복내,2017-03-28,6.7,.5,1.3
765,복내,2017-03-29,7.5,6,1
765,복내,2017-03-30,10.7,0,1.5
765,복내,2017-03-31,9.6,2,1
765,복내,2017-04-01,8.4,0,2.2
765,복내,2017-04-02,6.6,0,2
765,복내,2017-04-03,9.3,0,1.9
765,복내,2017-04-04,11.4,0,1.1
765,복내,2017-04-05,13.3,35,2.1
765,복내,2017-04-06,14.2,7.5,1.3
765,복내,2017-04-07,13.8,0,1.4
765,복내,2017-04-08,15.3,0,1.7
765,복내,2017-04-09,15.5,0,2.4
765,복내,2017-04-10,15.1,0,2.6
765,복내,2017-04-11,12.3,11,3.1
765,복내,2017-04-12,12,0,3.2
765,복내,2017-04-13,10.4,0,1.9
765,복내,2017-04-14,11.8,.5,1.6
765,복내,2017-04-15,15.9,1.5,1.2
765,복내,2017-04-16,16.5,0,1.2
765,복내,2017-04-17,15.2,5,1.5
765,복내,2017-04-18,14.1,0,2.3
765,복내,2017-04-19,12.9,0,3.2
765,복내,2017-04-20,11.1,2.5,1.1
765,복내,2017-04-21,13.9,0,1.4
765,복내,2017-04-22,12.5,0,1.4
765,복내,2017-04-23,12.7,0,1.2
765,복내,2017-04-24,12.8,0,1.4
765,복내,2017-04-25,16.4,0,1.1
765,복내,2017-04-26,15,1.5,1.7
765,복내,2017-04-27,11.8,0,2.6
765,복내,2017-04-28,13.3,0,2
765,복내,2017-04-29,15.1,0,1.4
765,복내,2017-04-30,16.6,0,1.6
765,복내,2017-05-01,16.2,0,1.6
765,복내,2017-05-02,15.4,0,1.7
765,복내,2017-05-03,16.6,0,1.2
765,복내,2017-05-04,17.2,1.5,1.5
765,복내,2017-05-05,17.6,2.5,.7
765,복내,2017-05-06,16.6,0,2.7
765,복내,2017-05-07,15.2,0,2.1
765,복내,2017-05-08,16.8,0,1.1
765,복내,2017-05-09,13.1,11.5,1.5
765,복내,2017-05-10,14.6,.5,1.2
765,복내,2017-05-11,19.2,0,1.2
765,복내,2017-05-12,16.6,2.5,1
765,복내,2017-05-13,18.3,0,1.6
765,복내,2017-05-14,15.7,0,2.1
765,복내,2017-05-15,14.4,0,1.9
765,복내,2017-05-16,16,0,1.8
765,복내,2017-05-17,15.9,0,1.3
765,복내,2017-05-18,18.4,0,1.4
765,복내,2017-05-19,19.5,0,1.5
765,복내,2017-05-20,18.2,0,1.2
765,복내,2017-05-21,17.1,0,1.1
765,복내,2017-05-22,19,0,1.3
765,복내,2017-05-23,17.9,0,1
765,복내,2017-05-24,20.9,0,1.2
765,복내,2017-05-25,19.5,0,2.3
765,복내,2017-05-26,15.1,0,2.7
765,복내,2017-05-27,16.1,0,1.1
765,복내,2017-05-28,18.8,0,1.2
765,복내,2017-05-29,21.7,0,1.7
765,복내,2017-05-30,21.6,0,1.1
765,복내,2017-05-31,21,0,1.2
765,복내,2017-06-01,22.2,0,1.8
765,복내,2017-06-02,17.8,0,1.7
765,복내,2017-06-03,18.9,0,2.2
765,복내,2017-06-04,18.2,0,1.4
765,복내,2017-06-05,19.2,0,1.6
765,복내,2017-06-06,17.2,19.5,2.4
765,복내,2017-06-07,18.2,5,1.9
765,복내,2017-06-08,20.3,0,2.8
765,복내,2017-06-09,20.1,0,1.6
765,복내,2017-06-10,20.7,0,1
765,복내,2017-06-11,20.6,17,1.1
765,복내,2017-06-12,18,0,1.6
765,복내,2017-06-13,18.8,1,.8
765,복내,2017-06-14,20.6,0,1.8
765,복내,2017-06-15,21,0,1.9
765,복내,2017-06-16,21.1,0,1.2
765,복내,2017-06-17,21.8,0,1
765,복내,2017-06-18,23.3,0,1.3
765,복내,2017-06-19,22.5,0,1.1
765,복내,2017-06-20,19.8,3.5,1.2
765,복내,2017-06-21,23,0,1.5
765,복내,2017-06-22,23.2,0,.9
765,복내,2017-06-23,23.3,0,1
765,복내,2017-06-24,22.5,0,1
765,복내,2017-06-25,21.9,0,.9
765,복내,2017-06-26,21.5,11.5,1.2
765,복내,2017-06-27,22.3,10.5,1.4
765,복내,2017-06-28,23.1,0,1
765,복내,2017-06-29,21.2,4,.9
765,복내,2017-06-30,23.3,2,.6
