지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2022-09-30,17.6,0,.8
765,복내,2022-10-01,18.5,0,.7
765,복내,2022-10-02,20.1,0,1.5
765,복내,2022-10-03,24.9,0,1.1
765,복내,2022-10-04,19.3,25,1.8
765,복내,2022-10-05,16.4,0,1.3
765,복내,2022-10-06,16.4,0,1
765,복내,2022-10-07,14.9,.5,2
765,복내,2022-10-08,14,0,1
765,복내,2022-10-09,14.2,3,1
765,복내,2022-10-10,11.9,4,2.3
765,복내,2022-10-11,12,0,2.3
765,복내,2022-10-12,10.8,0,.9
765,복내,2022-10-13,13.1,0,.9
765,복내,2022-10-14,13.9,0,.7
765,복내,2022-10-15,14.8,0,.7
765,복내,2022-10-16,16.5,0,1.1
765,복내,2022-10-17,12.7,0,2.9
765,복내,2022-10-18,9.2,0,2.7
765,복내,2022-10-19,7.4,0,1.6
765,복내,2022-10-20,8.2,0,.7
765,복내,2022-10-21,12.2,0,.6
765,복내,2022-10-22,15.1,0,1.1
765,복내,2022-10-23,12.9,0,1.8
765,복내,2022-10-24,8.3,0,2.2
765,복내,2022-10-25,6.2,0,.6
765,복내,2022-10-26,9.4,0,.6
765,복내,2022-10-27,10.8,0,.7
765,복내,2022-10-28,9.8,0,.5
765,복내,2022-10-29,10.8,0,.5
765,복내,2022-10-30,11.4,0,.8
765,복내,2022-10-31,10.3,0,.7
765,복내,2022-11-01,11.6,0,1.3
765,복내,2022-11-02,9.4,0,.6
765,복내,2022-11-03,9.9,0,1.6
765,복내,2022-11-04,8.3,0,2.9
765,복내,2022-11-05,6.9,0,2.3
765,복내,2022-11-06,5,0,.8
765,복내,2022-11-07,6.3,0,.7
765,복내,2022-11-08,6.6,0,.6
765,복내,2022-11-09,7.1,0,.6
765,복내,2022-11-10,10.7,0,.5
765,복내,2022-11-11,12.2,0,.9
765,복내,2022-11-12,14.5,3,.9
765,복내,2022-11-13,11.7,11.5,2.7
765,복내,2022-11-14,9.9,0,1.2
765,복내,2022-11-15,7.4,0,1.7
765,복내,2022-11-16,6.1,0,1
765,복내,2022-11-17,5.9,0,.5
765,복내,2022-11-18,5.5,0,.6
765,복내,2022-11-19,7.8,0,.9
765,복내,2022-11-20,9,0,.3
765,복내,2022-11-21,8.2,0,.4
765,복내,2022-11-22,10,4,.3
765,복내,2022-11-23,9.6,1.5,1.5
765,복내,2022-11-24,5.9,0,.6
765,복내,2022-11-25,6,0,.6
765,복내,2022-11-26,7.2,0,1.4
765,복내,2022-11-27,5.6,0,.5
765,복내,2022-11-28,13.3,19,.7
765,복내,2022-11-29,11.8,5,3.4
765,복내,2022-11-30,0,0,3.9
765,복내,2022-12-01,-1.2,0,1.8
765,복내,2022-12-02,-.4,0,.7
765,복내,2022-12-03,4.4,0,.8
765,복내,2022-12-04,3.3,0,2.9
765,복내,2022-12-05,.9,0,3.1
765,복내,2022-12-06,.9,0,1.5
765,복내,2022-12-07,1.2,0,1.4
765,복내,2022-12-08,2.6,0,.7
765,복내,2022-12-09,3.9,0,.7
765,복내,2022-12-10,3.1,0,.9
765,복내,2022-12-11,2.4,0,1.8
765,복내,2022-12-12,.2,0,.8
765,복내,2022-12-13,3.2,0,2.6
765,복내,2022-12-14,-3,.5,2.8
765,복내,2022-12-15,-2.4,0,.7
765,복내,2022-12-16,.9,0,2.3
765,복내,2022-12-17,-2,0,2.6
765,복내,2022-12-18,-6.3,3,1
765,복내,2022-12-19,-4.6,0,.5
765,복내,2022-12-20,-1.5,0,.8
765,복내,2022-12-21,.8,2.5,.5
765,복내,2022-12-22,-2.2,4.5,2.8
765,복내,2022-12-23,-4.1,5,3.1
765,복내,2022-12-24,-6,0,2.2
765,복내,2022-12-25,-5.9,0,1.4
765,복내,2022-12-26,-4.1,0,1.1
765,복내,2022-12-27,-2.6,0,1.1
765,복내,2022-12-28,-.9,0,1.6
765,복내,2022-12-29,-2.3,0,1.4
765,복내,2022-12-30,-2.4,0,.7
765,복내,2022-12-31,-2.2,0,1.4
