지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2023-04-20,19.7,0,1.3
765,복내,2023-04-21,17.6,0,1.5
765,복내,2023-04-22,14.8,0,2.1
765,복내,2023-04-23,11.4,0,.6
765,복내,2023-04-24,11.5,0,1.4
765,복내,2023-04-25,9.2,4.5,.3
765,복내,2023-04-26,8.9,0,2.1
765,복내,2023-04-27,10.2,0,1.1
765,복내,2023-04-28,13.7,0,1
765,복내,2023-04-29,15,8.5,1.6
765,복내,2023-04-30,11.8,0,1.9
765,복내,2023-05-01,12.3,0,1.3
765,복내,2023-05-02,12.6,0,.9
765,복내,2023-05-03,14.2,0,1.2
765,복내,2023-05-04,16.2,41,2.3
765,복내,2023-05-05,19.4,92.5,2
765,복내,2023-05-06,17,7,1.8
765,복내,2023-05-07,11.9,4.5,1.2
765,복내,2023-05-08,12.9,0,.9
765,복내,2023-05-09,14.3,0,1.4
765,복내,2023-05-10,15.9,0,.9
765,복내,2023-05-11,16.1,0,.9
765,복내,2023-05-12,15.7,0,.8
765,복내,2023-05-13,16.2,0,.9
765,복내,2023-05-14,16.1,0,.7
765,복내,2023-05-15,16.4,0,.8
765,복내,2023-05-16,19.4,0,.8
765,복내,2023-05-17,18.6,0,1.1
