지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2008-04-20,16.2,0,1.2
765,복내,2008-04-21,16.8,0,1.5
765,복내,2008-04-22,16.5,5.5,1
765,복내,2008-04-23,12,9.5,1.2
765,복내,2008-04-24,9.7,0,1.5
765,복내,2008-04-25,11.7,0,1.8
765,복내,2008-04-26,9.9,0,1.6
765,복내,2008-04-27,9.1,0,.6
765,복내,2008-04-28,13.3,0,1.1
765,복내,2008-04-29,16.2,0,1.2
765,복내,2008-04-30,18.1,0,1.1
765,복내,2008-05-01,18.1,0,.9
765,복내,2008-05-02,19.6,0,.8
765,복내,2008-05-03,20.8,0,.7
765,복내,2008-05-04,15.8,12,.7
765,복내,2008-05-05,15.8,0,1.7
765,복내,2008-05-06,14.7,0,1.1
765,복내,2008-05-07,17.4,0,.8
765,복내,2008-05-08,16.9,0,.6
765,복내,2008-05-09,17.6,0,1
765,복내,2008-05-10,16.1,0,1.2
765,복내,2008-05-11,13.3,0,1.1
765,복내,2008-05-12,13.7,8,1.5
765,복내,2008-05-13,10.7,7.5,.7
765,복내,2008-05-14,12.8,0,.8
765,복내,2008-05-15,14.1,0,1
765,복내,2008-05-16,15,0,.6
765,복내,2008-05-17,16.6,0,.9
765,복내,2008-05-18,16.7,19.5,1.5
765,복내,2008-05-19,15.9,6.5,1.4
765,복내,2008-05-20,15.4,0,1.1
765,복내,2008-05-21,16.9,0,1.2
765,복내,2008-05-22,17.7,0,1.1
765,복내,2008-05-23,18.5,2.5,.9
765,복내,2008-05-24,18.2,3,.4
765,복내,2008-05-25,21.4,0,.6
765,복내,2008-05-26,21.5,0,.7
765,복내,2008-05-27,20.9,0,1.1
765,복내,2008-05-28,19.1,73.5,.4
765,복내,2008-05-29,20.5,0,.7
765,복내,2008-05-30,18,0,.8
765,복내,2008-05-31,17.1,0,.8
765,복내,2008-06-01,18.4,0,1.1
765,복내,2008-06-02,19.7,0,1.1
765,복내,2008-06-03,19.6,0,.9
765,복내,2008-06-04,18,48.5,1.9
765,복내,2008-06-05,17.5,2,1.1
765,복내,2008-06-06,19,0,.8
765,복내,2008-06-07,19.5,0,.6
765,복내,2008-06-08,19.2,12.5,1
765,복내,2008-06-09,21.7,0,.9
765,복내,2008-06-10,22.2,0,.8
765,복내,2008-06-11,21.3,0,.6
765,복내,2008-06-12,20.5,0,.8
765,복내,2008-06-13,22.9,0,.9
765,복내,2008-06-14,20.5,0,1
765,복내,2008-06-15,20.3,0,1.5
765,복내,2008-06-16,19.3,.5,1.1
765,복내,2008-06-17,20.2,38.5,1.7
765,복내,2008-06-18,22.3,70.5,2.2
765,복내,2008-06-19,22.5,.5,.8
765,복내,2008-06-20,23.5,15,.8
765,복내,2008-06-21,21.8,21.5,.7
765,복내,2008-06-22,23.1,3,.9
765,복내,2008-06-23,20,.5,1.4
765,복내,2008-06-24,20.1,0,.9
765,복내,2008-06-25,20.6,0,.8
765,복내,2008-06-26,22.4,0,.9
765,복내,2008-06-27,22.9,0,.9
765,복내,2008-06-28,18.5,61,.8
765,복내,2008-06-29,20.5,1,.6
765,복내,2008-06-30,21.7,0,1
