지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2016-09-03,24.4,.5,1.1
765,복내,2016-09-04,25.7,0,.9
765,복내,2016-09-05,25,0,.9
765,복내,2016-09-06,22.8,0,.9
765,복내,2016-09-07,22.7,0,.8
765,복내,2016-09-08,22.2,0,1.3
765,복내,2016-09-09,21.6,0,1.1
765,복내,2016-09-10,21.1,0,.8
765,복내,2016-09-11,22.1,.5,.7
765,복내,2016-09-12,20.9,5.5,.7
765,복내,2016-09-13,22.2,0,1.1
765,복내,2016-09-14,21.9,0,.7
765,복내,2016-09-15,23.2,0,1
765,복내,2016-09-16,20.9,5.5,.8
765,복내,2016-09-17,20.1,177,1.2
765,복내,2016-09-18,21.2,5.5,1.7
765,복내,2016-09-19,20.9,0,1.3
765,복내,2016-09-20,18.5,0,1
765,복내,2016-09-21,,0,
765,복내,2016-09-22,18.5,0,.9
765,복내,2016-09-23,19.8,0,1
765,복내,2016-09-24,20.4,0,1.1
765,복내,2016-09-25,20.5,0,1.1
765,복내,2016-09-26,22.1,16.5,.8
765,복내,2016-09-27,24.8,0,1
765,복내,2016-09-28,21.8,11.5,.6
765,복내,2016-09-29,19.4,1.5,1.5
765,복내,2016-09-30,17.7,37.5,.7
765,복내,2016-10-01,19.7,9.5,.6
765,복내,2016-10-02,21.8,.5,1.3
765,복내,2016-10-03,23.1,6.5,1
765,복내,2016-10-04,23,3.5,2.2
765,복내,2016-10-05,20.7,84,3.5
765,복내,2016-10-06,18.3,0,1.3
765,복내,2016-10-07,17.9,2,1.6
765,복내,2016-10-08,17.3,41.5,1.7
765,복내,2016-10-09,12.7,0,3
765,복내,2016-10-10,13.4,0,.9
765,복내,2016-10-11,13.6,0,.8
765,복내,2016-10-12,15.5,0,1.3
765,복내,2016-10-13,14.3,0,.7
765,복내,2016-10-14,15,0,1.1
765,복내,2016-10-15,14.9,0,1.5
765,복내,2016-10-16,15.3,51.5,.5
765,복내,2016-10-17,18.4,0,1.1
765,복내,2016-10-18,16.9,0,.9
765,복내,2016-10-19,16.9,0,1.1
765,복내,2016-10-20,16.3,0,.8
765,복내,2016-10-21,16.9,0,2.9
765,복내,2016-10-22,16.6,0,1
765,복내,2016-10-23,16.6,.5,1.7
765,복내,2016-10-24,15.7,0,1.9
765,복내,2016-10-25,14.7,7,1.5
765,복내,2016-10-26,,0,
765,복내,2016-10-27,14.4,0,1.8
765,복내,2016-10-28,14.4,8.5,2.4
765,복내,2016-10-29,10.3,0,2.6
765,복내,2016-10-30,,0,
765,복내,2016-10-31,7.6,2,1.1
765,복내,2016-11-01,5.7,0,3.4
765,복내,2016-11-02,5.1,0,2.7
765,복내,2016-11-03,5.9,0,1.1
765,복내,2016-11-04,8.3,0,1.1
765,복내,2016-11-05,11.1,0,1.1
765,복내,2016-11-06,12.1,0,2.1
765,복내,2016-11-07,12.1,0,1.2
765,복내,2016-11-08,9.2,1.5,3.2
765,복내,2016-11-09,5,0,2.4
765,복내,2016-11-10,8.1,2,1.1
765,복내,2016-11-11,7.4,0,1.4
765,복내,2016-11-12,8.9,0,1
765,복내,2016-11-13,11.8,8.5,.9
765,복내,2016-11-14,15.5,10.5,1.4
765,복내,2016-11-15,10.5,0,2.9
765,복내,2016-11-16,6.5,0,.8
765,복내,2016-11-17,8.7,0,.8
765,복내,2016-11-18,10,19.5,.8
765,복내,2016-11-19,14.7,17.5,.6
765,복내,2016-11-20,13.1,0,1.3
765,복내,2016-11-21,10.9,.5,.4
765,복내,2016-11-22,7.7,0,3.7
765,복내,2016-11-23,4.2,0,3.6
765,복내,2016-11-24,2.6,0,3.2
765,복내,2016-11-25,2.7,0,1.6
765,복내,2016-11-26,1.6,4.5,.8
765,복내,2016-11-27,4.9,0,1.3
765,복내,2016-11-28,4.5,0,2.6
765,복내,2016-11-29,3.8,0,2.2
765,복내,2016-11-30,4.1,4,.7
765,복내,2016-12-01,6.9,.5,2.5
765,복내,2016-12-02,3.6,0,1.9
765,복내,2016-12-03,2.3,0,.5
765,복내,2016-12-04,4.2,0,.7
765,복내,2016-12-05,7.5,0,1.8
765,복내,2016-12-06,2.3,0,3
765,복내,2016-12-07,.7,0,.8
765,복내,2016-12-08,3.2,0,.9
765,복내,2016-12-09,5,0,3.2
765,복내,2016-12-10,2,0,2.3
765,복내,2016-12-11,.1,0,.8
765,복내,2016-12-12,5.3,.5,.6
765,복내,2016-12-13,6.9,0,1.8
765,복내,2016-12-14,2.3,0,3.3
765,복내,2016-12-15,.8,0,4
765,복내,2016-12-16,-.3,0,2.8
765,복내,2016-12-17,1.2,0,1
765,복내,2016-12-18,3.2,0,.8
765,복내,2016-12-19,8,17.5,.4
765,복내,2016-12-20,7.5,0,1
765,복내,2016-12-21,9.8,14.5,1.2
765,복내,2016-12-22,8.6,7.5,3.7
765,복내,2016-12-23,3,.5,4.2
765,복내,2016-12-24,2.3,0,1.9
765,복내,2016-12-25,3.3,.5,.5
765,복내,2016-12-26,6.2,15,1.4
765,복내,2016-12-27,2.1,0,4.8
765,복내,2016-12-28,-.2,0,1.5
765,복내,2016-12-29,-1.5,0,2.4
765,복내,2016-12-30,-1.9,0,1.3
765,복내,2016-12-31,.3,0,1
