지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2007-05-09,14.5,13,1.4
765,복내,2007-05-10,16.2,0,1.2
765,복내,2007-05-11,16.2,0,1.2
765,복내,2007-05-12,14.3,8.5,.7
765,복내,2007-05-13,15.7,0,1
765,복내,2007-05-14,16.4,0,1.4
765,복내,2007-05-15,18.1,0,1
765,복내,2007-05-16,15.7,11,1.3
765,복내,2007-05-17,18.1,0,1.9
765,복내,2007-05-18,15.6,0,1.5
765,복내,2007-05-19,16.7,0,1.2
765,복내,2007-05-20,15.4,0,1.2
765,복내,2007-05-21,15.3,0,.7
765,복내,2007-05-22,17.1,0,1
765,복내,2007-05-23,18.7,0,1.3
765,복내,2007-05-24,20,29,1.7
765,복내,2007-05-25,21.3,.5,1.2
765,복내,2007-05-26,20.8,0,.9
765,복내,2007-05-27,21.9,0,.7
765,복내,2007-05-28,18.5,0,1.3
765,복내,2007-05-29,19,6,1
765,복내,2007-05-30,18.6,0,1
765,복내,2007-05-31,18.3,0,1.1
765,복내,2007-06-01,16.9,0,.6
765,복내,2007-06-02,17.9,0,.8
765,복내,2007-06-03,20.2,0,.9
765,복내,2007-06-04,21,0,1
765,복내,2007-06-05,21.8,0,1.1
765,복내,2007-06-06,23,0,1
765,복내,2007-06-07,21.4,0,1
765,복내,2007-06-08,22.2,0,1.1
765,복내,2007-06-09,19.5,0,1.3
765,복내,2007-06-10,19.6,0,1
765,복내,2007-06-11,21.6,0,.9
765,복내,2007-06-12,21.5,0,1.3
765,복내,2007-06-13,18.8,4.5,.3
765,복내,2007-06-14,18.8,3.5,.2
765,복내,2007-06-15,19.3,0,.3
765,복내,2007-06-16,21.3,0,1.1
765,복내,2007-06-17,20.8,0,.8
765,복내,2007-06-18,22.5,0,1
765,복내,2007-06-19,22.8,0,1.1
765,복내,2007-06-20,23.6,0,1.1
765,복내,2007-06-21,23.7,8.5,1
765,복내,2007-06-22,22.1,1.5,.6
765,복내,2007-06-23,20.7,11,.7
765,복내,2007-06-24,22.3,5.5,1.1
765,복내,2007-06-25,21.2,3,.6
765,복내,2007-06-26,24.3,0,.8
765,복내,2007-06-27,23.7,0,1
765,복내,2007-06-28,24.4,0,1.1
765,복내,2007-06-29,24.8,.5,.7
765,복내,2007-06-30,23.5,0,1.2
