지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2002-05-07,13.5,17,1.6
765,복내,2002-05-08,15.2,0,.8
765,복내,2002-05-09,16,0,.6
765,복내,2002-05-10,16.3,0,.6
765,복내,2002-05-11,18.6,0,1.3
765,복내,2002-05-12,19,0,.9
765,복내,2002-05-13,19.9,0,.5
765,복내,2002-05-14,17.5,11,.8
765,복내,2002-05-15,16.3,32.5,1.8
765,복내,2002-05-16,16,.5,1
765,복내,2002-05-17,14.4,5.5,.6
765,복내,2002-05-18,16,.5,.4
765,복내,2002-05-19,17,0,.8
765,복내,2002-05-20,18.8,0,.7
765,복내,2002-05-21,20.8,0,.6
765,복내,2002-05-22,18.5,1.5,.8
765,복내,2002-05-23,20.9,0,1.1
765,복내,2002-05-24,19.1,0,.9
765,복내,2002-05-25,19.4,0,.8
765,복내,2002-05-26,18.4,0,1.1
765,복내,2002-05-27,17.4,0,.7
765,복내,2002-05-28,16.6,1,.6
765,복내,2002-05-29,21.2,0,1.1
765,복내,2002-05-30,20.4,0,1
765,복내,2002-05-31,22.8,0,.6
765,복내,2002-06-01,24.8,0,.7
765,복내,2002-06-02,23.6,3.5,1
765,복내,2002-06-03,24.4,0,.4
765,복내,2002-06-04,24.7,0,.5
765,복내,2002-06-05,25.6,0,.8
765,복내,2002-06-06,25.7,0,.8
765,복내,2002-06-07,25.2,0,1
765,복내,2002-06-08,25.4,0,.6
765,복내,2002-06-09,24.1,0,1
765,복내,2002-06-10,23.2,5,1.2
765,복내,2002-06-11,24.5,25.5,.9
765,복내,2002-06-12,22.4,0,1.3
765,복내,2002-06-13,24.1,0,1
765,복내,2002-06-14,22.2,0,.8
765,복내,2002-06-15,21.4,0,.3
765,복내,2002-06-16,23.2,0,.7
765,복내,2002-06-17,24.8,0,.5
765,복내,2002-06-18,25.4,0,.8
765,복내,2002-06-19,24,20,1.1
765,복내,2002-06-20,26.2,0,.8
765,복내,2002-06-21,26.3,0,.6
765,복내,2002-06-22,23.5,0,.9
765,복내,2002-06-23,20.3,4,.8
765,복내,2002-06-24,18.2,35,1.7
765,복내,2002-06-25,20,0,.4
765,복내,2002-06-26,20.6,0,.9
765,복내,2002-06-27,22.7,0,1
765,복내,2002-06-28,21.8,0,1
765,복내,2002-06-29,24.6,0,1.2
765,복내,2002-06-30,24.7,0,.4
