지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2020-04-05,6.9,0,2.7
765,복내,2020-04-06,8.2,0,1.5
765,복내,2020-04-07,11.5,0,2.2
765,복내,2020-04-08,9.5,0,2.3
765,복내,2020-04-09,8.4,0,2
765,복내,2020-04-10,9,0,1.1
765,복내,2020-04-11,7.2,11.5,.9
765,복내,2020-04-12,7.1,3.5,.8
765,복내,2020-04-13,6.8,0,2
765,복내,2020-04-14,10.1,0,1.3
765,복내,2020-04-15,10.2,0,.9
765,복내,2020-04-16,11.3,0,2
765,복내,2020-04-17,11.1,24.5,1.1
765,복내,2020-04-18,12.1,0,2.3
765,복내,2020-04-19,10.6,22.5,2.1
765,복내,2020-04-20,11.8,0,2.2
765,복내,2020-04-21,9.6,0,3.5
765,복내,2020-04-22,7.5,0,3.5
765,복내,2020-04-23,8,0,3.3
765,복내,2020-04-24,7.9,0,2
765,복내,2020-04-25,12.3,0,2.3
765,복내,2020-04-26,12.1,0,2.2
765,복내,2020-04-27,10.7,0,2
765,복내,2020-04-28,10.7,0,1.8
765,복내,2020-04-29,12.1,0,1.1
765,복내,2020-04-30,14.6,0,1.1
765,복내,2020-05-01,19.7,0,1.2
765,복내,2020-05-02,18.5,.5,1.1
765,복내,2020-05-03,16.9,28,1.7
765,복내,2020-05-04,19.4,0,1.8
765,복내,2020-05-05,16.6,0,.9
765,복내,2020-05-06,19.2,0,1.3
765,복내,2020-05-07,15,0,2.1
765,복내,2020-05-08,15.4,1,2.2
765,복내,2020-05-09,16.8,49.5,2.2
765,복내,2020-05-10,14.1,0,1.6
765,복내,2020-05-11,17.1,0,1.3
765,복내,2020-05-12,16.4,0,2.5
765,복내,2020-05-13,14,0,1.5
765,복내,2020-05-14,15.7,0,1
765,복내,2020-05-15,16.9,17.5,1.5
765,복내,2020-05-16,18.6,1.5,1.3
765,복내,2020-05-17,18.8,0,1.1
765,복내,2020-05-18,16,7,1.5
765,복내,2020-05-19,12.9,1,2
765,복내,2020-05-20,15.6,0,1.7
765,복내,2020-05-21,16,0,1.4
765,복내,2020-05-22,16.1,0,1.7
765,복내,2020-05-23,16.3,0,.8
765,복내,2020-05-24,16.9,1,.8
765,복내,2020-05-25,17.4,0,1
765,복내,2020-05-26,18,0,1.2
765,복내,2020-05-27,18.7,0,1.8
765,복내,2020-05-28,17.4,0,1.6
765,복내,2020-05-29,19,0,1.1
765,복내,2020-05-30,18.5,0,1
765,복내,2020-05-31,18.7,4.5,1
765,복내,2020-06-01,19.5,0,1.9
765,복내,2020-06-02,18.2,0,.9
765,복내,2020-06-03,20.4,0,.7
765,복내,2020-06-04,23.9,0,1.3
765,복내,2020-06-05,23.5,0,.8
765,복내,2020-06-06,22.3,0,1.3
765,복내,2020-06-07,21.8,0,.9
765,복내,2020-06-08,21.4,0,1
765,복내,2020-06-09,22.5,0,1.3
765,복내,2020-06-10,23,.5,1.1
765,복내,2020-06-11,24.8,2.5,.8
765,복내,2020-06-12,24.9,14,.9
765,복내,2020-06-13,23.3,51,.7
765,복내,2020-06-14,23.1,18,1.1
765,복내,2020-06-15,22.8,0,1.6
765,복내,2020-06-16,22.5,0,1.3
765,복내,2020-06-17,20.4,5.5,.7
765,복내,2020-06-18,17.7,70.5,.5
765,복내,2020-06-19,21.4,5,1.1
765,복내,2020-06-20,22.2,0,.7
765,복내,2020-06-21,23.3,0,1.1
765,복내,2020-06-22,22.2,0,1
765,복내,2020-06-23,22,0,1
765,복내,2020-06-24,22.1,24.5,1.9
765,복내,2020-06-25,21.9,1.5,.7
765,복내,2020-06-26,23.1,0,1.4
765,복내,2020-06-27,23,0,.6
765,복내,2020-06-28,24.1,0,1.4
765,복내,2020-06-29,20.7,42,1.9
765,복내,2020-06-30,20.4,2,2.5
