지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2014-08-20,23.5,4.5,.5
765,복내,2014-08-21,23.7,17,1.4
765,복내,2014-08-22,24,0,1.2
765,복내,2014-08-23,23.6,0,1
765,복내,2014-08-24,23,12.5,.6
765,복내,2014-08-25,24.1,101,1
765,복내,2014-08-26,24.5,.5,1.5
765,복내,2014-08-27,22.6,0,1
765,복내,2014-08-28,20.6,2.5,.7
765,복내,2014-08-29,20.9,13,1
765,복내,2014-08-30,22.4,0,1.2
765,복내,2014-08-31,20.7,0,.8
765,복내,2014-09-01,21.5,0,1.3
765,복내,2014-09-02,20.4,.5,2.2
765,복내,2014-09-03,22.5,7.5,1.2
765,복내,2014-09-04,22.2,0,1.2
765,복내,2014-09-05,22.6,0,1
765,복내,2014-09-06,21.5,.5,.9
765,복내,2014-09-07,22.7,0,1
765,복내,2014-09-08,23.5,0,1.1
765,복내,2014-09-09,21.9,0,1.2
765,복내,2014-09-10,20.6,0,1.5
765,복내,2014-09-11,21.1,0,.9
765,복내,2014-09-12,20.2,0,.8
765,복내,2014-09-13,21,0,1.8
765,복내,2014-09-14,19.6,0,1.1
765,복내,2014-09-15,,11.7,
765,복내,2014-09-16,22.3,0,1.1
765,복내,2014-09-17,20.4,0,.9
765,복내,2014-09-18,20.3,0,1.2
765,복내,2014-09-19,18.2,0,1
765,복내,2014-09-20,19.1,0,1.6
765,복내,2014-09-21,19,0,1
765,복내,2014-09-22,19.7,0,1.6
765,복내,2014-09-23,20.5,14.5,1.8
765,복내,2014-09-24,21.4,119.5,1.9
765,복내,2014-09-25,20.9,0,1.2
765,복내,2014-09-26,20.6,0,1.1
765,복내,2014-09-27,21,0,1
765,복내,2014-09-28,20.9,0,1
765,복내,2014-09-29,19.9,4,.9
765,복내,2014-09-30,20.5,.5,1.4
765,복내,2014-10-01,18.9,0,1.4
765,복내,2014-10-02,19.2,0,1.2
765,복내,2014-10-03,17.4,0,2.9
765,복내,2014-10-04,15.7,0,1.5
765,복내,2014-10-05,16.2,0,1.5
765,복내,2014-10-06,14.7,0,1.9
765,복내,2014-10-07,14.5,0,1.2
765,복내,2014-10-08,15.9,0,1.1
765,복내,2014-10-09,16.5,0,1.1
765,복내,2014-10-10,17.4,0,2.1
765,복내,2014-10-11,16.6,0,1.8
765,복내,2014-10-12,15.9,2.5,1
765,복내,2014-10-13,16.8,11,1.7
765,복내,2014-10-14,13.9,0,1.2
765,복내,2014-10-15,12.4,0,1.3
765,복내,2014-10-16,11.4,0,2.1
765,복내,2014-10-17,11.1,0,1.1
765,복내,2014-10-18,11.4,0,1.3
765,복내,2014-10-19,14.6,0,1.4
765,복내,2014-10-20,18.2,13.5,.4
765,복내,2014-10-21,19.5,19,1.2
765,복내,2014-10-22,15,24,1.2
765,복내,2014-10-23,13.4,0,1.2
765,복내,2014-10-24,13.4,0,1.2
765,복내,2014-10-25,13.5,0,1
765,복내,2014-10-26,14.6,0,1.7
765,복내,2014-10-27,13.3,0,2.4
765,복내,2014-10-28,9.9,0,.9
765,복내,2014-10-29,11.8,0,1.1
765,복내,2014-10-30,13.8,0,1
765,복내,2014-10-31,13.5,35.5,1.2
765,복내,2014-11-01,15.2,1,1.3
765,복내,2014-11-02,12.2,1.5,2.8
765,복내,2014-11-03,9.3,0,3
765,복내,2014-11-04,7.5,0,.9
765,복내,2014-11-05,9.3,0,1.2
765,복내,2014-11-06,11.8,0,1.6
765,복내,2014-11-07,9.8,0,1.3
765,복내,2014-11-08,10.5,0,.6
765,복내,2014-11-09,10.3,0,2.3
765,복내,2014-11-10,8.1,0,.9
765,복내,2014-11-11,8.3,0,1.3
765,복내,2014-11-12,9.8,3,3.1
765,복내,2014-11-13,4.4,0,3.9
765,복내,2014-11-14,5,0,1.4
765,복내,2014-11-15,5.4,0,1.4
765,복내,2014-11-16,9.1,0,1.1
765,복내,2014-11-17,6.5,0,1.7
765,복내,2014-11-18,5.5,0,1.8
765,복내,2014-11-19,4.3,0,.8
765,복내,2014-11-20,4.5,0,.7
765,복내,2014-11-21,6.3,0,.8
765,복내,2014-11-22,9.5,0,1.1
765,복내,2014-11-23,10.3,0,.9
765,복내,2014-11-24,12.1,60,1.1
765,복내,2014-11-25,12.2,1,1.3
765,복내,2014-11-26,9.2,0,.7
765,복내,2014-11-27,8,0,.9
765,복내,2014-11-28,11,2.5,1.2
765,복내,2014-11-29,10.9,0,2.1
765,복내,2014-11-30,12.1,15.5,1.9
765,복내,2014-12-01,3.8,1,5.8
765,복내,2014-12-02,-1.5,0,3.4
765,복내,2014-12-03,2,1,2
765,복내,2014-12-04,2.2,1,2.6
765,복내,2014-12-05,-1,0,2.6
765,복내,2014-12-06,-1.1,0,2
765,복내,2014-12-07,-.8,0,.9
765,복내,2014-12-08,1.9,2.5,2.4
765,복내,2014-12-09,.8,0,2
765,복내,2014-12-10,4.3,0,1.1
765,복내,2014-12-11,4.3,0,3.5
765,복내,2014-12-12,.7,1,2.2
765,복내,2014-12-13,0,.5,2.4
765,복내,2014-12-14,-.7,0,1.9
765,복내,2014-12-15,1.8,0,.8
765,복내,2014-12-16,.9,4.5,4.6
765,복내,2014-12-17,-3.9,.5,3.8
765,복내,2014-12-18,-2.7,0,3.4
765,복내,2014-12-19,-.3,1.5,.6
765,복내,2014-12-20,1.5,2.5,2.8
765,복내,2014-12-21,-1.4,1,2
765,복내,2014-12-22,-.5,0,1.5
765,복내,2014-12-23,.7,0,.8
765,복내,2014-12-24,4.1,0,2.2
765,복내,2014-12-25,.6,0,3.1
765,복내,2014-12-26,-1.8,0,1.8
765,복내,2014-12-27,-2,0,.7
765,복내,2014-12-28,-1,0,.9
765,복내,2014-12-29,2.7,0,1.1
765,복내,2014-12-30,2,0,1.3
765,복내,2014-12-31,-.2,.5,3.1
