지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2005-03-25,3.9,0,2
765,복내,2005-03-26,6.8,0,.8
765,복내,2005-03-27,7.2,7,.3
765,복내,2005-03-28,9,0,1.3
765,복내,2005-03-29,3.7,0,1.7
765,복내,2005-03-30,5.7,0,1.1
765,복내,2005-03-31,9,0,.7
765,복내,2005-04-01,9.9,0,.9
765,복내,2005-04-02,10.2,0,.9
765,복내,2005-04-03,7.2,0,1.1
765,복내,2005-04-04,7,0,1
765,복내,2005-04-05,9.7,0,1.1
765,복내,2005-04-06,9.9,7.5,1.2
765,복내,2005-04-07,16,0,.9
765,복내,2005-04-08,16.6,0,1.5
765,복내,2005-04-09,13.9,4,2
765,복내,2005-04-10,11.4,48,1.3
765,복내,2005-04-11,11.8,0,1.3
765,복내,2005-04-12,9.5,1.5,.9
765,복내,2005-04-13,8.5,0,1.2
765,복내,2005-04-14,9.6,0,1.1
765,복내,2005-04-15,11.4,0,1.2
765,복내,2005-04-16,10.3,0,.8
765,복내,2005-04-17,12,0,.8
765,복내,2005-04-18,15.9,0,1.4
765,복내,2005-04-19,13.6,16.5,1.9
765,복내,2005-04-20,12.4,15.5,1.9
765,복내,2005-04-21,10.6,0,1.6
765,복내,2005-04-22,10.8,0,1.5
765,복내,2005-04-23,10.8,0,1
765,복내,2005-04-24,11.5,0,1.1
765,복내,2005-04-25,12.6,0,.8
765,복내,2005-04-26,13.9,0,.8
765,복내,2005-04-27,14.2,0,1.6
765,복내,2005-04-28,17.7,0,1.5
765,복내,2005-04-29,20.8,0,1.4
765,복내,2005-04-30,19.4,11.5,1.2
765,복내,2005-05-01,20.7,2.5,.5
765,복내,2005-05-02,17.4,0,.9
765,복내,2005-05-03,17.1,0,1
765,복내,2005-05-04,17.4,0,1
765,복내,2005-05-05,17.4,17.5,1.6
765,복내,2005-05-06,14.1,1,1.1
765,복내,2005-05-07,12.9,0,1.1
765,복내,2005-05-08,14.7,0,1.2
765,복내,2005-05-09,,0,
765,복내,2005-05-10,13,0,1.1
765,복내,2005-05-11,14.6,2,1.4
765,복내,2005-05-12,15.8,.5,.9
765,복내,2005-05-13,13.9,0,1
765,복내,2005-05-14,16.8,0,.8
765,복내,2005-05-15,17.5,0,1
765,복내,2005-05-16,16.8,0,1
765,복내,2005-05-17,18.2,55.5,2.3
765,복내,2005-05-18,14.5,15,1.2
765,복내,2005-05-19,17.9,0,1
765,복내,2005-05-20,18,0,.8
765,복내,2005-05-21,16.3,0,.5
765,복내,2005-05-22,19.1,0,.9
765,복내,2005-05-23,17.7,0,1.7
765,복내,2005-05-24,17,0,.8
765,복내,2005-05-25,17.3,0,.8
765,복내,2005-05-26,19.8,0,.6
765,복내,2005-05-27,19.7,0,.9
765,복내,2005-05-28,19,20,.7
765,복내,2005-05-29,19.2,0,1
765,복내,2005-05-30,20.3,0,.7
765,복내,2005-05-31,20.8,0,.8
765,복내,2005-06-01,17.3,31.5,1
765,복내,2005-06-02,19.5,15,1.1
765,복내,2005-06-03,20.9,0,.9
765,복내,2005-06-04,20.2,0,1.1
765,복내,2005-06-05,20.8,0,1
765,복내,2005-06-06,21.8,0,1
765,복내,2005-06-07,21.4,0,.9
765,복내,2005-06-08,23.6,0,.4
765,복내,2005-06-09,23.9,0,.8
765,복내,2005-06-10,20,58,.3
765,복내,2005-06-11,23,.5,.9
765,복내,2005-06-12,23.7,0,.5
765,복내,2005-06-13,23.5,0,1
765,복내,2005-06-14,22.7,0,1
765,복내,2005-06-15,20.8,0,1
765,복내,2005-06-16,21.3,0,1
765,복내,2005-06-17,22,0,1.1
765,복내,2005-06-18,22.6,0,.9
765,복내,2005-06-19,21.8,0,.5
765,복내,2005-06-20,23.6,0,.9
765,복내,2005-06-21,24,0,.8
765,복내,2005-06-22,24.6,0,.8
765,복내,2005-06-23,25.4,0,.7
765,복내,2005-06-24,25.7,0,.6
765,복내,2005-06-25,24.8,0,1.1
765,복내,2005-06-26,24.5,1.5,1.5
765,복내,2005-06-27,25.1,0,2
765,복내,2005-06-28,24.1,42.5,.8
765,복내,2005-06-29,25,0,1.2
765,복내,2005-06-30,23.4,34.5,.7
