지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2010-09-13,23.1,0,.5
765,복내,2010-09-14,23.6,1.5,.6
765,복내,2010-09-15,22.5,0,.6
765,복내,2010-09-16,23.7,0,.7
765,복내,2010-09-17,23.8,0,.6
765,복내,2010-09-18,22.9,0,.8
765,복내,2010-09-19,24.5,0,.6
765,복내,2010-09-20,26.2,0,.6
765,복내,2010-09-21,27.3,0,1.2
765,복내,2010-09-22,20.9,4,.6
765,복내,2010-09-23,19.2,0,.4
765,복내,2010-09-24,18.4,0,.2
765,복내,2010-09-25,18.1,0,.4
765,복내,2010-09-26,17.4,0,.3
765,복내,2010-09-27,18.8,0,.4
765,복내,2010-09-28,16.8,0,.9
765,복내,2010-09-29,15.7,0,.4
765,복내,2010-09-30,15.7,0,.5
765,복내,2010-10-01,16.7,0,.6
765,복내,2010-10-02,20,23.5,.8
765,복내,2010-10-03,19.1,7.5,.8
765,복내,2010-10-04,15.3,2,.8
765,복내,2010-10-05,14.5,0,.4
765,복내,2010-10-06,15.8,0,.6
765,복내,2010-10-07,17.4,0,.9
765,복내,2010-10-08,17.3,10.5,.3
765,복내,2010-10-09,17.8,0,.4
765,복내,2010-10-10,17.5,0,.5
765,복내,2010-10-11,17.5,.5,.4
765,복내,2010-10-12,18.2,0,.6
765,복내,2010-10-13,15.7,0,.4
765,복내,2010-10-14,13.9,0,.5
765,복내,2010-10-15,12.7,0,.8
765,복내,2010-10-16,11.8,0,.5
765,복내,2010-10-17,14,0,.3
765,복내,2010-10-18,15.2,0,.5
765,복내,2010-10-19,15.5,0,.4
765,복내,2010-10-20,16.5,0,.5
765,복내,2010-10-21,,0,
765,복내,2010-10-22,15.6,0,.6
765,복내,2010-10-23,15.6,0,.4
765,복내,2010-10-24,16.5,21.5,.2
765,복내,2010-10-25,13.5,0,1.5
765,복내,2010-10-26,4.7,0,2
765,복내,2010-10-27,7,0,.6
765,복내,2010-10-28,7.5,0,.7
765,복내,2010-10-29,7.7,0,.4
765,복내,2010-10-30,11.6,0,.3
765,복내,2010-10-31,10.8,0,.6
765,복내,2010-11-01,9.5,0,.7
765,복내,2010-11-02,7.3,0,1
765,복내,2010-11-03,6.1,0,.6
765,복내,2010-11-04,7,0,.4
765,복내,2010-11-05,9,0,.5
765,복내,2010-11-06,9,0,.5
765,복내,2010-11-07,8.7,0,.5
765,복내,2010-11-08,9.1,.5,1.4
765,복내,2010-11-09,6.3,.5,1.6
765,복내,2010-11-10,5.9,0,.3
765,복내,2010-11-11,9.2,7.5,.9
765,복내,2010-11-12,9.1,0,.9
765,복내,2010-11-13,5.9,0,.5
765,복내,2010-11-14,8.8,0,.9
765,복내,2010-11-15,4.8,0,1.5
765,복내,2010-11-16,,0,
765,복내,2010-11-17,4.5,0,.4
765,복내,2010-11-18,4.1,0,.5
765,복내,2010-11-19,3.7,0,.6
765,복내,2010-11-20,6.2,0,.5
765,복내,2010-11-21,9.1,0,.6
765,복내,2010-11-22,7.7,2.5,1
765,복내,2010-11-23,4.6,0,.5
765,복내,2010-11-24,7.4,0,.5
765,복내,2010-11-25,4.9,0,1.2
765,복내,2010-11-26,2.3,0,1
765,복내,2010-11-27,2.8,1,.8
765,복내,2010-11-28,1,0,1.1
765,복내,2010-11-29,3.7,0,.4
765,복내,2010-11-30,5.6,0,.4
765,복내,2010-12-01,6.2,0,.5
765,복내,2010-12-02,5.5,0,.3
765,복내,2010-12-03,4,0,2
765,복내,2010-12-04,1.9,0,.4
765,복내,2010-12-05,6.1,0,.4
765,복내,2010-12-06,5.7,0,1.2
765,복내,2010-12-07,.8,0,1.5
765,복내,2010-12-08,-.1,3.5,.6
765,복내,2010-12-09,-.5,0,1.2
765,복내,2010-12-10,3.1,0,1
765,복내,2010-12-11,1.6,0,1.2
765,복내,2010-12-12,-.4,0,.4
765,복내,2010-12-13,4.6,18,.5
765,복내,2010-12-14,1.1,0,1.5
765,복내,2010-12-15,-4.7,0,1.5
765,복내,2010-12-16,-4.4,0,.9
765,복내,2010-12-17,-.4,0,.8
765,복내,2010-12-18,0,0,.4
765,복내,2010-12-19,4.4,0,.7
765,복내,2010-12-20,4.6,0,.4
765,복내,2010-12-21,1.7,0,.4
765,복내,2010-12-22,1.6,0,.5
765,복내,2010-12-23,.4,0,.7
765,복내,2010-12-24,-6.1,0,1.8
765,복내,2010-12-25,-5.7,0,1.6
765,복내,2010-12-26,-4.1,1,.9
765,복내,2010-12-27,-1,0,.8
765,복내,2010-12-28,-.7,2.5,1.1
765,복내,2010-12-29,-1.2,0,1
765,복내,2010-12-30,-3,8.5,.9
765,복내,2010-12-31,-5.8,1,.7
