지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2003-05-16,18.1,0,1.1
765,복내,2003-05-17,18.1,0,.9
765,복내,2003-05-18,18.6,0,.7
765,복내,2003-05-19,19.5,0,.8
765,복내,2003-05-20,18.6,0,1
765,복내,2003-05-21,19.5,0,.7
765,복내,2003-05-22,18.8,0,.9
765,복내,2003-05-23,19.2,0,1
765,복내,2003-05-24,16.9,3,1.1
765,복내,2003-05-25,16.4,42.5,2
765,복내,2003-05-26,17.9,1.5,.8
765,복내,2003-05-27,19.8,0,.9
765,복내,2003-05-28,20.9,0,1.7
765,복내,2003-05-29,20.2,36,1.5
765,복내,2003-05-30,18.3,93.5,.7
765,복내,2003-05-31,21.9,0,.8
765,복내,2003-06-01,21.1,0,.8
765,복내,2003-06-02,19.9,0,.7
765,복내,2003-06-03,18.6,0,.5
765,복내,2003-06-04,19.7,0,.7
765,복내,2003-06-05,20,0,.6
765,복내,2003-06-06,20,0,.7
765,복내,2003-06-07,20.5,0,1.1
765,복내,2003-06-08,21,0,.9
765,복내,2003-06-09,22.1,0,.9
765,복내,2003-06-10,23.1,0,.7
765,복내,2003-06-11,21.4,7,1
765,복내,2003-06-12,19.7,21,.6
765,복내,2003-06-13,19.8,0,.8
765,복내,2003-06-14,19.6,0,1
765,복내,2003-06-15,19,0,.8
765,복내,2003-06-16,20.9,0,1.1
765,복내,2003-06-17,20.9,0,.9
765,복내,2003-06-18,19.9,8,.6
765,복내,2003-06-19,20.5,50.5,.7
765,복내,2003-06-20,22.5,0,.5
765,복내,2003-06-21,22.8,0,.8
765,복내,2003-06-22,23.3,0,.9
765,복내,2003-06-23,21.1,21.5,1
765,복내,2003-06-24,19.9,0,1
765,복내,2003-06-25,20.3,0,1
765,복내,2003-06-26,21.7,0,.8
765,복내,2003-06-27,21.7,24.5,2.2
765,복내,2003-06-28,20.3,.5,.8
765,복내,2003-06-29,22,0,.7
765,복내,2003-06-30,19.5,5.5,.4
